CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE
2330822;15;150835;U_S_F_LEONARDO_D_VINCI;RODOVIA_TRASAMAZONICA_BR_230_KM_18_ATM_MAR;ZONA_RURAL;-3,10184;-52,03307
2330849;15;150548;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_BAIRRO_TOZETTI;AV_TRANSAMAZONICA;TOZETTI;-3,83557;-50,63019
2330865;15;150548;UNIDADE_DE_SAUDE_DA_FAMILIA_VILA_NAZARE;VILA_NAZARE;NAZARE;-3,55707;-51,08998
2330873;15;150548;UNIDADE_DE_SAUDE_DA_FAMILIA_VILA_ARATAU;AV_TRANSAMAZONICA;CENTRO_ARATAU;-3,86798;-50,44681
2330881;15;150548;UNIDADE_DE_SAUDE_DA_FAMILIA_VILA_BOM_JARDIM;ROD_TRANSAMAZONICA_KM_333;BOM_JARDIM;-3,65776;-50,95767
2331055;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_BOM_REMEDIO;AVN_RICARDO_JOSE_FERREIRA;BOM_REMEDIO;-4,25502;-55,98835
2331063;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_BARREIRAS;RUA_GILBERTO_LAMEIRA;ZONA_RURAL;-4,09024;-55,68756
2331071;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_DR_CARLOS_FURTADO;RUA_MANOEL_ALEXANDRE_TRIGESIMA_QUARTA;SANTO_ANTONIO;-4,25091;-55,99468
2331128;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_DA_FLORESTA;DECIMA_RUA;FLORESTA;-4,30944;-55,9647
2331136;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_AEROPORTO;TERCEIRA_RUA;JARDIM_AEROPORTO;-4,24056;-56,01132
2331144;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_EDSON_BOTELHO;AV_MARECHAL_RONDON;BOA_ESPERANCA;-4,27571;-55,98985
2331152;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_SAO_TOME;AV_CARLETO_BERMEGUY_DECIMA_QUARTA;SAO_TOME;-4,25604;-55,97849
2331160;15;150360;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_MIRITITUBA;RUA_PRINCIPAL;MIRITITUBA;-4,29832;-55,96304
2331209;15;150503;UNIDADE_DE_SAUDE_DA_FAMILIA_ALVORADA_DA_AMAZONIA;BR_163_KM_1053;ZONA_RURAL;-7,29408;-55,31077
2331306;15;150805;UNIDADE_BASICA_DE_SAUDE_ANIZIA_PADUA_SIQUEIRA_ALCANTARA;RODOVIA_CUIABA_SANTAREM;ZONA_RURAL;-5,12599;-56,10833
2331322;15;150600;ESTRATEGIA_SAUDE_DA_FAMILIA_DO_PACOVAL;VILA_DE_PACOVAL;VILA_PACOVAL;-2,45276;-54,09835
2331373;15;150600;ESTRATEGIA_SAUDE_DA_FAMILIA_BOA_VISTA_DO_CUCARI;BOA_VISTA_DO_CUCARI;CUCARI;-1,48;-53,28
2331403;15;150600;ESTRATEGIA_SAUDE_DA_FAMILIA_DO_JATUARANA;PA_254_COMUNIDADE_JATUARANA;JAUARI;-1,48164;-53,28524
2331411;15;150600;ESTRATEGIA_SAUDE_DA_FAMIL_S_M_URUARA;SANTA_MARIA_DO_URUARA;URUARA;-2,14361;-53,63365
2331438;15;150600;ESTRATEGIA_SAUDE_DA_FAMILIA_VISTA_ALEGRE_DO_CUPIM;COMUNIDADE_DO_CUPIM;COLONIA;-1,35078;-53,532
2331489;15;150050;CENTRO_DE_SAUDE_DE_MUNGUBA;VILA_MUNGUBA;VILA_MUNGUBA;-0,90916;-52,4286
2331519;15;150503;UNIDADE_DE_SAUDE_DA_FAMILIA_RIOZINHO_DAS_ARRAIAS;ROD_BR_163_KM_1165;ZONA_RURAL;-6,3977;-55,56602
7909268;35;353160;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_II;RUA_GETULIO_VARGAS;CENTRO;-21,29879;-51,56903
2331586;15;150619;POSTO_DE_SAUDE_DIVINOPOLIS;ROD_TRANS_COMUNIDADE_DIVINOPOLIS;RURAL;-4,1971;-55,48915
2331632;15;150050;CENTRO_DE_SAUDE_SAO_MIGUEL;RUA_SOLIMOES;SAO_MIGUEL;-0,93222;-52,69518
2331640;15;150300;UNIDADE_BASICA_DE_SAUDE_AIDA_COSTA_BARBOSA;COMUNIDADE_DO_MARACANA;RURAL;-2,1559;-56,58746
2331683;15;150510;UNIDADE_SAUDE_DA_FAMILIA_HELENA_FERREIRA_RIBEIRO;RUA_FREI_EDMUNDO;SAO_FRANCISCO;-1,89762;-55,51386
2331853;15;150040;CENTRO_MUNICIPAL_DE_SAUDE_DE_ALENQUER;RUA_JOSE_LEITE_DE_MELO;PLANALTO;-1,94905;-54,72852
2331942;15;150530;UNIDADE_BASICA_DE_SAUDE_SANTA_TEREZINHA;RUA_PEDRO_CARLOS_OLIVEIRA;SANTA_TEREZINHA;-1,76947;-55,85787
2331950;15;150530;UNIDADE_BASICA_DE_SAUDE_SANTA_LUZIA;TRAV_JONATHAS_ATHIAS;SANTA_LUZIA;-1,75835;-55,86727
2331993;15;150530;UNIDADE_BASICA_DE_SAUDE_NOSSA_SENHORA_DAS_GRACAS;TRAV_SANTA_LUZIA;NOSSA_SRA_DAS_GRACAS;-1,75473;-55,86217
2332086;15;150530;UNIDADE_BASICA_DE_SAUDE_ANTONIO_MILEO;BRAZ_ANTONIO_MILEO;SANTISSIMO;-1,7599;-55,86183
2332094;15;150530;UNIDADE_BASICA_DE_SAUDE_CORINO_GUERREIRO;RUA_MARECHAL_CASTELO_BRANCO;CIDADE_NOVA;-1,77188;-55,85136
2332159;15;150510;UNIDADE_DE_SAUDE_DA_FAMILIA_DR_LAURO_CORREA_PINTO;RUA_PEDRO_ALVARES_CABRAL;CIDADE_NOVA;-1,90497;-55,51117
2332167;15;150510;CENTRO_DE_SAUDE_DE_OBIDOS;RUA_PEDRO_ALVARES_CABRAL;CIDADE_NOVA;-1,90043;-55,51637
2332205;15;150510;UNIDADE_DE_SAUDE_NAZARE_VENANCIO_RIBEIRO;DISTRITO_FLEXAL;MEIO_RURAL;-1,92027;-55,18005
2332213;15;150510;UNIDADE_BASICA_DE_SAUDE_JARDILENE_DA_GAMA_ALMEIDA;VILA_CURUMU;ZONA_RURAL;-1,84019;-55,64047
2332221;15;150510;UNIDADE_DE_SAUDE_MANOEL_RIZZO_BENTES_MARINHO;VILA_MATA;ZONA_RURAL;-1,98225;-55,28943
2332264;15;150510;UNIDADE_DE_SAUDE_LIBERDADE;COMUNIDADE_LIBERDADE;ZONA_RURAL;-1,68367;-55,34487
2332272;15;150510;UNIDADE_DE_SAUDE_DO_CIPOAL;VILA_CIPOAL;ZONA_RURAL;-1,72923;-55,45738
2332426;15;150050;UNIDADE_SAUDE_DA_FAMILIA_NOVA_VIDA;RUA_PADRE_AMANDIO_PANTOJA;NOVA_VIDA;-1,52844;-52,58009
2332434;15;150510;UNIDADE_BASICA_DE_SAUDE_RISETE_PINTO_VENANCIO;VILA_IGARAPE_ACU;ZONA_RURAL;-1,84579;-55,1907
2099098;31;310560;UBS_JOAO_PAULO_II;PRACA_FORTALEZA;JOAO_PAULO_II;-21,21194;-43,78956
2332698;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DE_ICOARACI;RUA_MANOEL_LEMOS_BARATA;CENTRO;-1,456;-48,504
2332744;15;150140;UNIDADE_MUNICIPAL_DE_AGUAS_LINDAS;CONJ_VERDEJANTES_I;AGUAS_LINDAS;-1,456;-48,504
2332477;15;150100;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_SANTA_CRUZ;VILA_DE_SANTA_CRUZ;CENTRO;-3,64205;-55,37653
2332760;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DA_PRATINHA;RODOVIA_ARTUR_BERNARDES;PRATINHA;-1,456;-48,504
2332825;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DA_CONDOR;RUA_LAURO_MALCHER;CONDOR;-1,456;-48,504
2332876;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_OUTEIRO;RUA_MANOEL_BARATA;OUTEIRO;-1,456;-48,504
2332973;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_FATIMA;RUA_DOMINGOS_MARREIROS;FATIMA;-1,456;-48,504
2333007;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DE_COTIJUBA;RUA_MAGALHAES_BARATA;COTIJUBA;-1,456;-48,504
2333066;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DO_MAGUARI;CONJ_MAGUARY;COQUEIRO;-1,456;-48,504
2333090;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_TAVARES_BASTOS;RUA_RODOLFO_CHERMONT;MARAMBAIA;-1,456;-48,504
2333104;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DA_CREMACAO;RUA_DOS_PARIQUIS;CREMACAO;-1,456;-48,504
2333198;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DA_PROVIDENCIA;AV_NORTE;VAL_DE_CAES;-1,456;-48,504
2333244;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DO_BENGUI_II;PASSAGEM_MACIEL;BENGUI;-1,456;-48,504
2333287;15;150140;UNIDADE_MUNICIPAL_DO_BENGUI;RUA_BENFICA;BENGUI;-1,456;-48,504
2333295;15;150745;POSTO_DE_SAUDE_VILA_NOVA;POVOADO_VILA_NOVA;ZONA_RURAL;-6,34757;-48,64662
2333341;15;150745;UNIDADE_DE_SAUDE_DA_FAMILIA_BEIRA_RIO;TRAVESSA_DO_INCRA;BEIRA_RIO;-6,40048;-48,55485
2333376;15;150745;POSTODE_SAUDE_DE_DOIS_IRMAOS;ZONA_RURAL;VILA_DOIS_IRMAOS;-6,05613;-48,71065
2333384;15;150745;POSTO_DE_SAUDE_DA_FORTALEZA;SONA_RURAL;VILA_FORTALEZA;-6,00929;-48,82462
2333392;15;150745;UNIDADE_DE_SAUDE_DA_FAMILA_DO_ALTO_BEC;RUA_FIRMINO_COSTA;ALTO_BEC;-6,38768;-48,55848
2333406;15;150745;POSTO_DE_SAUDE_BELA_VISTA;RUA_EDSON_ARANTE_DE_ALENCAR;BELA_VISTA;-6,38832;-48,56757
2333414;15;150745;POSTO_DE_SAUDE_DE_NOVO_PARAISO;VILA_NOVO_PARAISO;ZONA_RURAL;-6,20554;-49,09284
2333449;15;150745;UNIDADE_BASICA_DE_SAUDE_CENTRO_ALTO_SOCORRO;RUA_LEOCADIA_MARANHAO;ALTO_SOCORRO;-6,39733;-48,56885
2333473;15;150304;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_BELA_VISTA;RUA_01;VILA_BELA_VISTA;-7,49035;-49,38584
2333481;15;150304;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_VILA_NOVA;RUA_VEREADOR_SOLLY_VALIATE_QUADRA_09D;VILA_NOVA_II;-7,55653;-49,69616
2333538;15;150658;PSF_III_SILVIO_APARECIDO_BERNADI;VILA_SAWANOPOLIS;CENTRO;-8,77937;-50,47296
2333546;15;150658;PSF_VI_ODACIR_DAL_SANTO;VILA_AGROVILA;CENTRO;-8,33089;-50,32357
2333554;15;150658;PSF_V_SAO_JOAO_BATISTA;VILA_SAO_JOAO_BATISTA;CENTRO;-8,54776;-50,05605
2333570;15;150658;PSF_IV_MARIA_RODRIGUES_DA_CONCEICAO;VILA_NOVA_ESPERANCA;CENTRO;-8,44003;-50,04086
2333627;23;230980;POSTO_DE_SAUDE_DE_SANTANA;COMUNIDADE_DE_SANTANA;ZONA_RURAL;-4,23506;-38,88628
2333635;23;230980;POSTO_DE_SAUDE_DE_GRANJA;RUA_JOSE_PONTES_FILHO;CENTRO;-4,2277;-38,90877
2333694;23;230210;POSTO_DE_SAUDE_DE_JUCA_DO_ZE_VILAR;JUCA_DE_ZE_VILAR;ZONA_RURAL;-4,39571;-38,86096
2333708;23;230210;UNID_DE_SAUDE_DE_MANGA;LOCALIDADE_DE_MANGA;MANGA;-4,34023;-38,87078
2333759;23;230510;UNIDA_BASICA_DE_SAUDE_DA_FAMILIA_DE_PERNAMBUQUINHO;AV_PREFEITURA_F_F_FILHO;PERNAMBUQUINHO;-4,21015;-38,95134
2334240;25;250630;UBS_PRIMAVERA_JOSEFA_TOMAZ_DE_ARRUDA;RUA_HENRIQUE_PACIFICO;BELA_VISTA;-6,85359;-35,49692
2333953;52;521830;POSTO_DE_SAUDE_AURELINA_ALVES_PEREIRA_NEVESPOSSE;RUA_ROBSON_RICARDO_BARBOSA;SETOR_FUNCIONARIOS;-14,08424;-46,36641
2334046;52;520060;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_II;AV_ABILIO_SZERVINSK;NOVO_HORIZONTE;-14,14496;-47,51668
2334070;52;520060;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_I;RUA_DO_MOINHO;PARAISO_VELHO;-14,13374;-47,50891
2334151;15;150550;U_E_S_F_JARDIM_CAMBOATA;RUA_INCONFIDENCIA;J_CAMBOATA;-2,995;-47,353
2334186;25;250320;USF_SIQUEIRA_CAMPOS;RUA_SIQUEIRA_CAMPOS;CAMALAU;-6,98299;-34,83312
2334224;52;520440;UNIDADE_BASICA_DE_SAUDE_LOURIVALDO_LEAO_GOMES;RUA_BRASIL_DE_FREITAS;NOVA_CAIAPONIA;-16,96411;-51,8173
2334259;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DO_GUAMA;RUA_BARAO_DE_IGARAPE_MIRI;GUAMA;-1,456;-48,504
2334267;15;150140;UNIDADE_BASICA_DE_SAUDE_DA_PEDREIRA;AV_PEDRO_MIRANDA;PEDREIRA;-1,456;-48,504
2334305;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_VILA_DA_BARCA;TRV_CORONEL_LUIZ_BENTES;TELEGRAFO;-1,456;-48,504
2334364;15;150420;CENTRO_DE_SAUDE_ENFERMEIRA_ZEZINHA;FOLHA_23_QD_ESPECIAL;NOVA_MARABA;-5,3357;-49,10747
2334453;25;250630;UBS_CONTENDAS_ANTONIO_C_BARBOSA;SITIO_CONTENDAS;ZONA_RURAL;-6,9035;-35,45412
2334496;25;250630;UBS_TANANDUBA_DR_ODACI_S_ROCHA;SITIO_TANANDUBA;ZONA_RURAL;-6,81723;-35,47003
2334569;25;250630;UBS_NORDESTE_I_DR_OSVALDO_AZEVEDO;RUA_SEVERINO_DE_PAIVA_RESENDE;NORDESTE_I;-6,85297;-35,48298
2334577;25;250630;UBS_MUTIRAO_IRMA_MARIA_ALVES_DE_ALMEIDA;RUA_RAFAEL_MARREIRO;CONJUNTO_MUTIRAO;-6,88054;-35,49603
2334585;25;250630;UBS_ROSARIO_AMORIM_DA_COSTA_ROSARIO;RUA_DESEMBARGADOR_PEDRO_BANDEIRA;ROSARIO;-6,86217;-35,49316
2334593;25;250630;UBS_NORDESTE_II_FRANCISCO_ARAUJO_DO_NASCIMENTO_FILHO;RUA_JOSE_AMERICO_DE_ALMEIDA;NORDESTE_II;-6,85349;-35,47897
2334607;25;250630;UBS_CORDEIRO_JOSE_NICOLAU_PESSOA;RUA_JOAO_ALVES_DE_OLIVEIRA;CORDEIRO;-6,85042;-35,49993
2334615;25;250630;UBS_SAO_JOSE_DR_MILTON_DE_MOURA_RESENDE;RUA_ARTUR_PONTES_DA_SILVA;SAO_JOSE;-6,85895;-35,49016
2334623;25;250630;UBS_JUA_APARECIDA;AVENIDA_JUSCELINO_KUBITSCHEK;JUA;-6,84785;-35,48597
2334666;25;250630;UBS_PIRPIRI;RUA_C_DISTRITO_DE_PIRPIRI;ZONA_RURAL;-6,85886;-35,4449
2334682;25;250630;UBS_NORDESTE_III;RUA_PREFEITO_MANOEL_LORDAO;CENTRO;-6,85788;-35,48604
2334739;25;250630;UBS_CACHOEIRA_DR_ARISTIDES_VILLAR;RUA_GALDINO_GUEDES;DISTRITO;-6,89242;-35,47793
2334836;42;420590;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_FIGUEIRA;RUA_VITORIO_ANACLETO_CARDOSO;FIGUEIRAS;-26,91297;-48,98707
2334860;25;250320;USF_JOAO_ROBERTO_B_DE_SOUZA;RUA_CAMPINA_DA_VILA;CENTRO;-6,9747;-34,83392
2334984;42;421760;ESF_RIO_JORDAO;PRACA_FORNO_DE_ZOLDO;RIO_JORDAO;-28,598;-49,424
2334674;25;250630;UBS_BAIRRO_NOVO_LUIZ_TOLENTINO_DE_ALUSTAU;RUA_JOSE_EPAMINONDAS;NOVO;-6,84849;-35,4924
2336561;42;420940;ESF_ESPERANCA;VICTOR_MEIRELES;ESPERANCA;-28,483;-48,781
2336901;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_FAMA;ESTRADA_TUCUNDUBA;OUTEIRO;-1,456;-48,504
2336928;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_FURO_DAS_MARINHAS;RODAUGUSTO_MEIRA_FILHO;FURO_DAS_MARINHAS;-1,456;-48,504
2336936;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_BAIA_DO_SOL;AV_BEIRA_MAR_CAMBOINHA;BAIA_DO_SOL;-1,456;-48,504
2336979;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_COMBU;FURO_DO_COMBU;COMBU;-1,456;-48,504
2336987;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_EDUARDO_ANGELIN;ROD_A_MONTENEGRO_CONJ_E_ANGELIN;ICOARACI;-1,456;-48,504
2336995;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_TERRA_FIRME;RUA_SAO_DOMINGOS;TERRA_FIRME;-1,456;-48,504
2337002;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_MARACAJA;TV_SIQUEIRA_MENDES;MARACAJA;-1,456;-48,504
2337010;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_BARREIRO_I;PASSAGEM_MIRANDINHA;BARREIRO;-1,456;-48,504
2337029;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_VILA_DA_BARCA;RUA_CORONEL_LUIZ_BENTES;TELEGRAFO;-1,456;-48,504
2337037;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_CARANANDUBA;RUA_MAGALHAES_BARATA;CARANANDUBA;-1,456;-48,504
2337045;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_FIDELIS;RUA_DO_PANTANAL;OUTEIRO;-1,456;-48,504
2337053;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_MANGUEIRAO;ROD_DOS_TRABALHADORES_PASS_SAO_JOAO;BENGUI;-1,456;-48,504
2337061;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_PARQUE_VERDE;RUA_YAMADA;PARQUE_VERDE;-1,456;-48,504
2337088;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_CANAL_DO_PIRAJA;TRV_BARAO_DO_TRIUNFO;PEDREIRA;-1,456;-48,504
2337096;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_CANAL_DO_GALO;RUA_ANTONIO_BAENA;PEDREIRA;-1,456;-48,504
2337290;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_CURIO;RUA_ALBERTO_ENGELHARD;MARCO;-1,456;-48,504
2337304;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_MARACAJA;RUA_SIQUEIRA_MENDES;MARACAJA;-1,456;-48,504
2337312;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DA_SACRAMENTA;AVN_SENADOR_LEMOS;SACRAMENTA;-1,456;-48,504
2337363;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DA_CABANAGEM;RUA_SAO_PAULO;CABANAGEM;-1,456;-48,504
2337371;52;521990;UNIDADE_BASICA_DE_SAUDE_ANTONIO_RODRIGUES_DA_LUZ;PADRE_ARNALDO_JANSENS;OITAVO_CENTENARIO;-15,931;-49,261
2337398;15;150140;UNIDADE_SAUDE_DA_FAMILIA_SUCURIJUQUARA;ESTRADA_DA_BAIA_DO_SOL;SUCURIJUQUARA;-1,456;-48,504
2337436;15;150140;UNIDADE_MUNICIPAL_DE_SAUDE_DO_TELEGRAFO;RUA_DO_FIO;TELEGRAFO;-1,456;-48,504
2337657;52;520540;UNIDADE_BASICA_DE_SAUDE_JARDIM_PETROPOLIS;RUA_06_Q_3_LT_01_E_02;CENTRO;-15,308;-49,598
2337665;52;520540;UNIDADE_BASICA_SAUDE_JARDIM_SORRISO;AV_BRASIL;JARDIM_SORRISO;-15,308;-49,598
2338483;52;520870;CENTRO_DE_SAUDE_NORTE_FERROVIARIO;RUA_05;NORTE_FERROVIARIO;-16,78492;-49,11915
2338505;52;520870;CENTRO_DE_SAUDE_JARDIM_BALNEARIO_MEIA_PONTE;RUA_DOS_GAUCHOS_ESQ_C_PARANAENSES;BALNEARIO_MEIA_PONTE;-16,679;-49,254
2338521;52;520870;CENTRO_DE_SAUDE_FAMA;RUA_10;ST_MARECHAL_RONDON;-16,72607;-49,43957
2338548;52;520870;USF_VILA_SANTA_HELENA;RUA_21;VILA_SANTA_HELENA;-16,65535;-49,27832
2338572;52;520870;CENTRO_DE_SAUDE_MARINHO_LEMOS;AV_ARMANDO_DE_GODOY;ST_NEGRAO_DE_LIMA;-16,68132;-49,31017
2339390;52;520870;CENTRO_DE_SAUDE_PARQUE_INDUSTRIAL_JOAO_BRAZ;RUA_RODRIGUES_ALVES_C_RUA_OLIMPIA;PQ_IND_JOAO_BRAZ;-16,679;-49,254
2339269;52;520870;USF_CONJUNTO_RIVIERA;AVENIDA_LIBERDADE_ESQ_C_RUA_18;CONJUNTO_RIVIERA;-16,679;-49,254
2339277;52;520870;CENTRO_DE_SAUDE_CONJUNTO_RIVIERA;RUA_X10;JARDIM_BRASIL;-16,679;-49,254
2339293;52;520870;CENTRO_DE_SAUDE_DR_AFONSO_HONORATO_DA_SILVA_E_SOUZA;RUA_01;AGUA_BRANCA;-16,78724;-49,12219
2339331;52;520870;USF_VILA_REGINA;RUA_SAO_MIGUEL_ESQ_COM_AVENIDA_INHUMAS;VILA_REGINA;-16,679;-49,254
2339358;52;520870;CENTRO_DE_SAUDE_VILA_BOA;RUA_ALMIRANTE_BARROSO;JD_VILA_BOA;-16,72814;-49,23679
2339366;52;520870;CENTRO_DE_SAUDE_PARQUE_ANHANGUERA;R_MACHADO_DE_ASSIS_QD_2A;ANHANGUERA;-16,679;-49,254
2339374;52;520870;CENTRO_DE_SAUDE_VILA_MAUA;AV_DAS_BANDEIRAS_QD_35_LT_11_E_12;VILA_MAUA;-16,679;-49,254
2339382;52;520870;CENTRO_DE_SAUDE_VILA_CANAA;RUA_LANGENDOEFFER;VILA_CANAA;-16,679;-49,254
2339404;52;520870;CENTRO_DE_SAUDE_CIDADE_JARDIM_MICHELE_MUNIZ_DO_CARMO;PRACA_ABEL_COIMBRA;CIDADE_JARDIM;-16,67817;-49,31088
2339420;52;520870;USF_VERA_CRUZ_I;RUA_EUNICE_WEVER;CONJ_VERA_CRUZ_I;-16,679;-49,254
2339455;52;520870;USF_SAO_JUDAS_TADEU;AV_BRASILIA;SAO_JUDAS_TADEU;-16,9143;-49,44918
280968;51;510760;ESF_ALFREDO_DE_CASTRO;RUA_B_QUADRA_01;ALFREDO_DE_CASTRO;-16,471;-54,636
2339544;52;520870;CENTRO_DE_SAUDE_HORTENCIA_MENDONCA_VILA_REDENCAO;RUA_7_ESQUINA_COM_RUA_JD_BOTANICO;VILA_REDENCAO;-16,679;-49,254
2339560;52;520870;CENTRO_DE_SAUDE_PARQUE_AMAZONIA;PC_JOSE_RODRIGUES_DE_MORAIS;PQ_AMAZONIA;-16,679;-49,254
2339641;52;520870;CENTRO_DE_SAUDE_JOSE_EGIDIO_MARTINS;RUA_U_47_QD_28;SETOR_UNIAO;-16,679;-49,254
2340070;52;521190;USF_CONJ_ESTRELA_DALVA_DR_OTTO_CARNEIRO_MACIEL;VIELA_JOAQUIM_BORGES;ESTRELA_DALVA;-17,92141;-51,7246
2340097;52;521190;USF_SANTO_ANTONIO_PROF_JOSE_BARROS_CRUZ;RUA_SAO_JOAO;SANTO_ANTONIO;-17,86835;-51,72088
2340119;52;521190;CENTRO_DE_SAUDE_ASSENTAMENTO_RIO_PARAISO;KM_448;ZONA_RURAL;-17,79119;-51,48846
2340127;52;521190;USF_ESTANCIA_RURAL;AV_HUMBERTO_DE_QUEIROZ_ESQ_CAP_SERAFIM_BARROS;ZONA_RURAL;-17,56917;-51,88015
2340143;52;521190;CENTRO_DE_SAUDE_DE_NAVESLANDIA;RUA_SAO_PAULO;ZONA_RURAL;-18,09495;-51,49738
2340178;52;521190;USF_VILA_FATIMA;PRACA_OSORIO_ASSIS;VILA_FATIMA;-17,89716;-51,73445
2340259;52;521250;PSF_VILA_ESPERANCA;RUA_GUANABARA_QUADRA_01_LOTE_03;VILA_ESPERANCA;-16,24669;-47,95972
222062;43;430690;CENTRO_DE_ATENDIMENTO_PARA_O_ENFRENTAMENTO_DA_COVID_19;BARAO_DO_AMAZONAS;CENTRO;-30,544;-52,522
2340534;52;521740;CENTRO_MUNICIPAL_DE_SAUDE;AV_MARTA_RASSI;VILA_NOVA;-17,301;-48,28
2340615;52;521850;UBS_I_EDINHO_COUTO;ALAMEDA_PARANAIBA;SANTO_ANTONIO;-18,45869;-50,45665
2340623;52;521850;UBS_II_ZE_TUNICA;RUA_BENEDITO_LEMOS_DO_PRADO_ESQUINA_COM_RUA_TAVARES;BAIRRO_PEDRO_CARDOSO;-18,448;-50,452
2340658;52;521850;UBS_VIII_LOURIVAL_PEREIRA_DA_SILVA;RUA_11;CONJ_RIO_PRETO;-18,5698;-51,14429
2340755;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_CANAL_DA_VISCONDE;TRAV_CHACO;PEDREIRA;-1,456;-48,504
2340763;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_PARQUE_AMAZONIA;27_DE_SETEMBRO;TERRA_FIRME;-1,456;-48,504
2340771;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_RADIONAL_II;R_BERNADO_SAYAO_CJ_RADIONAL_II;CONDOR;-1,456;-48,504
2340798;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_RIACHO_DOCE;RUA_DA_OLARIA;GUAMA;-1,456;-48,504
2340801;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_MALVINAS;AV_JULIO_CESAR;SACRAMENTA;-1,456;-48,504
2340828;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_SOUZA;AV_ALM_BARROSO_PASS_GETULIO_VARGAS;SOUZA;-1,456;-48,504
2340836;15;150140;UNIDADE_SAUDE_DA_FAMILIA_PARAISO_VERDE;PASSAGEM_SAO_JOAO;UTINGA;-1,456;-48,504
2341069;42;420940;ESF_VILA_VITORIA;SYLVIA_ULISSEA_BAIAO;VILA_VITORIA;-28,49468;-48,78623
2341123;15;150140;UNIDADE_DE_SAUDE_DA_FAMILIA_PARQUE_GUAJARA;RUA_GOUVEIA_E_SILVA;TOCANTINS;-1,456;-48,504
2341131;25;250460;UNIDADE_DE_SAUDE_FAMILIA_POUSADA_DO_CONDE;LOTEAMENTO_SANTA_MARTA;POUSADA_DO_CONDE;-7,26;-34,908
2341158;25;250460;UNIDADE_DE_SAUDE_DA_FAMILIA_N_S_DA_CONCEICAO;RUA_COMERCIANTE_JOSE_SABINO;NS_DA_CONCEICAO;-7,25495;-34,90354
2341174;25;250450;USF_III_ANA_BARBOSA_DOS_SANTOS;MANOEL_DANTAS_DE_OLIVEIRA;BAIRRO_NOVO;-6,9054;-37,59848
