CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO
2225581;43;432120;UNIDADE_BASICA_DE_SAUDE_SANTA_MARIA;RUA_DOM_PEDRO_II;SANTA_MARIA
2225603;43;432120;UNIDADE_BASICA_DE_SAUDE_REGINA_JARDIM_DA_SILVA;RUA_FLORES_DA_CUNHA;MUNDO_NOVO
2225638;43;432120;UNIDADE_BASICA_DE_SAUDE_PEGA_FOGO;PEGA_FOGO;INTERIOR
2225654;43;432120;UNIDADE_BASICA_DE_SAUDE_DR_MARIO_JOSE_BANGEL;RUA_LA_PAZ;EMPRESA
2225662;43;432120;UNIDADE_BASICA_DE_SAUDE_PIAZITO;RUA_HENRIQUE_BAUERMANN;CENTRO
2225670;43;432120;UNIDADE_BASICA_DE_SAUDE_SANTA_TERESINHA;RUA_ESPIRITO_SANTO;SANTA_TERESINHA
2225689;43;432120;UNIDADE_BASICA_DE_SAUDE_SANTA_CRUZ;RODOVIA_RS020;SANTA_CRUZ_DA_CONCOR
2225697;43;432120;UNIDADE_BASICA_DE_SAUDE_RIO_DA_ILHA;TRAVESSA_RITTER;RIO_DA_ILHA
2225972;43;430930;UNIDADE_BASICA_DE_SAUDE_VILA_IOLANDA;RUA_VALDOMIRO_RODRIGUES;VILA_IOLANDA
2225980;43;430930;UNIDADE_BASICA_DE_SAUDE_COLUMBIA_CITY;RUA_ELETRICAL;COLUMBIA_CITY
2225999;43;430930;UNIDADE_BASICA_DE_SAUDE_COHAB;RUA_42;COHABSANTA_RITA
2226014;43;431403;UNIDADE_BASICA_DE_SAUDE_PARECI_NOVO;AV_DAS_FLORES;CENTRO
2226030;43;432035;UBS_CENTRAL;RUA_CORONEL_VASCONCELOS;CENTRO
2226057;43;431861;CENTRO_DE_SAUDE;AVENIDA_ANTONIO_KIRCH;DOM_DIOGO
219711;29;291465;CENTRO_DE_ATENDIMENTO_PARA_ENFRENTAMENTO_A_COVID_19_DE_ITABE;RUA_DUQUE_DE_CAXIAS;CENTRO
2226073;43;432225;UNIDADE_BASICA_DE_SAUDE_CENTRAL;RUA_JACOB_EDMUNDO_WARKEN;CENTRO
2226154;43;431935;POSTO_DE_SAUDE_SAO_PEDRO_DA_SERRA;AVENIDA_DUQUE_DE_CAXIAS;CENTRO
2226170;43;432110;UBS_CENTRO;RUA_JOAO_ATHALIBA_WOLF;CENTRO
2226618;43;431820;POSTO_DE_SAUDE_DO_RINCAO;RUA_DA_CERVEJARIA;RINCAO
2226677;43;432200;UNIDADE_DE_SAUDE_COXILHA_VELHA;RUA_OSINO_SCHULER;COXILHA_VELHA
2226782;43;432055;UBS_DR_RUDI_RAAB;RUA_ROSA_FEIDEN;CENTRO
2226790;43;430880;CENTRO_DE_SAUDE_DE_GENERAL_CAMARA_ATENCAO_BASICA;RUA_JANUARIO_BATISTA;CENTRO
2226820;43;430165;UBS_ARROIO_CANOAS;3_DISTRITO;3_DISTRITO
2226839;43;430165;POSTO_DA_LINHA_FRANCESA;LINHA_FRANCESA_ALTA;1_DISTRITO
2226766;43;431010;UNIDADE_SANITARIA_DE_IGREJINHA;AV_PRESIDENTE_CASTELO_BRANCO;CENTRO
2226960;43;431600;CENTRO_MUNICIPAL_DE_SAUDE_DE_ROLANTE;RUA_CONCEICAO;CENTRO
2226979;43;431600;POSTO_DE_SAUDE_DO_ALTO_ROLANTINHO;ESTRADA_DO_ALTO_ROLANTINHO;ALTO_ROLANTINHO
2226987;43;431600;CENTRO_DE_SAUDE_DO_BAIRRO_RIO_BRANCO;AVN_BENTO_GONCALVES;RIO_BRANCO
2227002;43;431600;POSTO_DE_SAUDE_ALTO_ROLANTE;RS_239ALTO_ROLANTE;ALTO_ROLANTE
2227029;43;431600;POSTO_DE_SAUDE_DO_BAIRRO_IMOCASA;RUA_ARMANDO_BALDUINO_GUTHEIL;SANTO_ANTONIO
2227037;43;431840;UNIDADE_DE_SAUDE_DA_FAMILIA_CENTRAL;RUA_RAMIRO_BARCELOS;CENTRO
2227126;43;431240;USF_5_CENTENARIO;RUA_ALBERTO_GOTSELLIG;CENTENARIO
2227274;43;431179;CENTRO_MUNICIPAL_DE_SAUDE_DE_MARATA;RUA_THEODORO_SCHRAMMEL;CENTRO
2227444;43;431010;UNIDADE_DE_SAUDE_MORADA_VERDE;RUA_JORGE_EGGERS;MORADA_VERDE
2227509;43;431010;UNIDADE_DE_SAUDE_VILA_NOVA;RUA_WILSON_EVANDRO_PETZINGER;VILA_NOVA
2227517;43;431010;UNIDADE_DE_SAUDE_VIADUTO;RUA_PEDRO_KEHL;VIADUTO
2227606;43;430650;UNIDADE_DE_SAUDE_DA_FAMILIA_VILA_FATIMA;VILA_FATIMA;INTERIOR
2227622;43;430650;UNIDADE_SAUDE_DA_FAMILIA_FAXINAL;FAXINAL;RURAL
2227975;43;430340;POSTO_DE_SAUDE_CAICARA;RUA_ALBERTO_JOSE_DALMOLIN;CENTRO
2227983;43;432020;ESF_III;AV_FLORES_DA_CUNHA;CENTRO
2227991;43;430730;POSTO_DE_SAUDE_ERVAL_SECO;AV_DO_COMERCIO;CENTRO
2228025;43;431445;POSTO_DE_SAUDE_DE_PINHAL;AV_SALGADO_FILHO;CENTRO
2228033;43;430185;POSTO_SAUDE_DE_BARRA_DO_GUARITA;RUA_SOBRADINHO;CENTRO
2228041;43;431160;POSTO_SAUDE_LIBERATO_SALZANO;RUA_ARCELINO_FRANCISCO_ZOTTIS;CENTRO
2228068;43;430237;POSTO_DE_SAUDE_BOM_PROGRESSO;AV_A;CENTRO
2228076;43;430607;POSTO_DE_SAUDE_CRISTAL_DO_SUL;AVENIDA_MARCELINO_ZADINELLO;CENTRO
2228084;43;431449;POSTO_DE_SAUDE_PINHEIRINHO_DO_VALE;RUA_DO_COMERCIO;CENTRO
2228092;43;432140;POSTO_SAUDE_CENTRO_TENENTE_PORTELA;RUA_POTIGUARA;CENTRO
2228165;43;432370;POSTO_DE_SAUDE_VISTA_GAUCHA;RUA_NOVE_DE_MAIO;CENTRO
2228173;43;431050;POSTO_DE_SAUDE_DE_IRAI;RUA_TORRES_GONCALVES;CENTRO
2228289;43;431590;POSTO_DE_SAUDE_RODEIO_BONITO;RUA_JULIO_DE_CASTILHOS;CENTRO
2228009;43;431555;UNIDADE_BASICA_DE_SAUDE_RIO_DOS_INDIOS;RUA_ANGELO_SANTINELLI;CENTRO
2228386;43;430745;POSTO_SAUDE_ESPERANCA_DO_SUL;RUA_ARMINDO_JUNGKEN;CENTRO
2228394;43;430050;POSTO_DE_SAUDE_DE_ALPESTRE_ESF_IV;RUA_BARAO_DO_RIO_BRANCO;CENTRO
2228432;43;431270;UNIDADE_BASICA_DE_SAUDE_CENTRAL;RUA_PINHEIRO_MACHADO;CENTRO
2228459;43;431470;POSTO_DE_SAUDE_PLANALTO;AV_PRESIDENTE_VARGAS;CENTRO
447072;51;510840;UBS_CABO_MICHEL;NOVA_OLIMPIA;CABO_MICHEL
2228750;43;430060;UBS_STELLA_MARIS_ALVORADA;RUA_NOSSA_SENHORA_DA_CONCEICAO;STELLA_MARIS
2228890;43;431514;UNIDADE_SANITARIA_DE_PRESIDENTE_LUCENA;RUA_IPIRANGA;CENTRO
2229420;43;431990;ESF_JOAO_GOULART;AVENIDA_VINTE_DE_SETEMBRO;JOAO_GOULART
2229447;43;431990;ESF_SAO_PAULO;RUA_FREDERICO;SAO_PAULO
2229528;43;431990;C_S_AMARAL_RIBEIROSAPIRANGA;RUA_ROLANTE;AMARAL_RIBEIRO
2229544;43;431990;C_S_SAO_LUIZSAPIRANGA;RUA_GRAMADO;SAO_LUIZ
2229463;43;431990;ESF_OESTESAPIRANGA;RUA_ALAGOAS;OESTE
23612;31;310620;CENTRO_DE_SAUDE_JARDIM_LEBLON;RUA_CORONEL_ANTONIO_LOPES_COELHO;JARDIM_LEBLON
2229587;43;431480;POSTO_VILA_RICA_PORTAO_ESF_4;RUA_TULIPAS;VILA_RICA
2229595;43;431480;POSTO_RINCAO_PORTAO_ESF_3;RUA_THEOBALDO_MULLER;RINCAO_DO_CASCALHO
2229803;43;431337;UNIDADE_BASICA_PEDREIRA;RUA_DA_PEDREIRA;BERTO_CIRIO
2229854;43;430770;UBS_DR_LUIZ_FERNANDO_PEREIRA_CACHOEIRA_ESPERANCA;RUA_TRICAMPEAO_DO_MUNDO;VILA_ESPERANCA
2229862;43;430770;ESF_PLANALTO;AV_PORTO_ALEGRE;JARDIM_PLANALTO
2229870;43;430770;ESF_DR_PEDRO_ERNESTO_L_MENEZES_CAIC;RUA_ORESTES_PIANTA;PARQUE_PRIMAVERA
2231085;43;430760;USF_FLORESTA;RUA_HUMBERTO_DE_CAMPOS;FLORESTA
2229897;43;430770;ESF_CRUZEIRO;RUA_HORTENCIO_GUILHERMINO_BATUTA;VILA_CRUZEIRO
2229919;43;430770;UBS_NICKOLLAS_GOMES_CENTRO;RUA_FERNANDO_FERRARI;CENTRO
2229927;43;430770;UBS_FATIMA_GORETE_P_DE_OLIVEIRA_VL_PEDREIRA;RUA_JOSE_PEDRO_SILVEIRA;VILA_PEDREIRA
2229935;43;430770;UBS_CLARET;AV_JOAO_NEVES_DA_FONTOURA;PARQUE_CLARET
2229951;43;430920;UBS_SAO_GERALDO;RUA_DOUTOR_JORGE_C_DA_COSTA;BARNABE
2229986;43;430920;UBS_VERA_CRUZ;AV_GRAVATAI;VERA_CRUZ
2229994;43;430920;USF_AGUAS_CLARAS;AVENIDA_TEREZA_DE_NORONHA;PARQUE_IPIRANGA
2230011;43;430920;USF_NEOPOLIS;RUA_SAO_PAULO;NEOPOLIS
2039451;35;351610;PSF_FLORINEA;AVENIDA_BARAO_DO_RIO_BRANCO;CENTRO
2051613;35;351610;CENTRO_DE_SAUDE_DE_FLORINEA;RUA_VITALINA_MARIA_DE_JESUS;CENTRO
2230313;43;431080;POSTO_JACOB_SCHNEIDER;RUA_CAXIAS_DO_SUL;JARDIM_BUHLER
2230321;43;431080;POSTO_CIDADE_NOVA_IVOTI;RUA_COSTA_E_SILVA;CIDADE_NOVA
2230364;43;430390;CENTRO_DE_SAUDE_RIO_BRANCO_CAMPO_BOM;RUA_TAPAJOS;RIO_BRANDO
2230402;43;430390;UNIDADE_DE_SAUDE_DA_FAMILIA_25_DE_JULHO_CAMPO_BOM;GUILHERME_KONDORFER;25_DE_JULHO
2230437;43;430390;CENTRO_DE_SAUDE_OPERARIA_CAMPO_BOM;BOM_JESUS;OPERARIA
2230445;43;430390;CENTRO_DE_SAUDE_PAULISTA_CAMPO_BOM;ADOLFO_BANKENHEM;PAULISTA
2230453;43;430390;CENTRO_DE_SAUDE_IMIGRANTE_CAMPO_BOM;AVENIDA_PARANA;IMIGRANTE
2230461;43;430390;CENTRO_DE_SAUDE_QUATRO_COLONIAS_CAMPO_BOM;REINALDO_REICHERT;QUATRO_COLONIAS
2230550;43;431990;U_S_CENTRALSAPIRANGA;AVENIDA_JOAO_CORREA;CENTRO
2230682;43;431870;UNIDADE_BASICA_DE_SAUDE_JARDIM_AMERICA;RUA_LEOPOLDO_SCHIEL;JARDIM_AMERICA
2230801;43;431870;UNIDADE_BASICA_DE_SAUDE_SCHARLAU;RUA_PINTO_BANDEIRA;SCHARLAU
2230836;43;431870;UNIDADE_BASICA_DE_SAUDE_CAMPINA;AV_HENRIQUE_BIER;CAMPINA
2230852;43;431340;UNIDADE_BASICA_DE_SAUDE_RINCAO_NH;RUA_THEOBALDO_NICOLAU_BAUER;RINCAO
2230941;43;431340;UNIDADE_BASICA_DE_SAUDE_PRIMAVERA_NH;RUA_BOA_SAUDE;PRIMAVERA
2230992;43;431340;SERVICO_DE_ATENDIMENTO_ESPECIALIZADO_S_A_E_NH;RUA_GENERAL_OSORIO;HAMBURGO_VELHO
2231018;43;431162;UNIDADE_BASICA_DE_SAUDE_DE_LINDOLFO_COLLOR;AVENIDA_CAPIVARA;CENTRO
2231026;43;431337;PMM_CEL_OLYMPIO_NOVA_STA_RITA;AV_GETULIO_VARGAS;BERTO_CIRIO
2231077;43;430905;USF_MARIA_DA_GLORIA_FERRUGEM;RUA_JOAO_OSVALDO_ROSA;CENTRO
2231093;43;430760;USF_CENTRO;RUA_RUI_BARBOSA;CENTRO
2231107;43;430760;USF_RINCAO_DOS_ILHEUS_I;RUA_VICENTE_JORGE_DA_SILVA;RINCAO_DOS_ILHEUS
2231123;43;430760;USF_RINCAO_GAUCHO;RUA_RIO_DE_JANEIRO;RINCAO_GAUCHO
7366892;23;230370;UAPS_CELIA_NASCIMENTO;RUA_RITA_BARBOSA_LIMA;JARDIM_ICARAI
2231352;43;430310;UBS_COHAB;RUA_ALMIRANTE_BARROSO;COHAB
2231379;43;430310;UBS_GETULIO_VARGAS;DOM_JOAO_VI;VISTA_ALEGRE
2231387;43;430310;UBS_CAIC_GRANJA_ESPERANCA;RUA_DAS_FLORES;GRANJA
2231395;43;430310;UBS_OSVALDO_CRUZ;RUA_OSVALDO_CRUZ;PARQUE_BRASILIA
2231409;43;430310;UBS_NOVA_CACHOEIRINHA;RUA_ELDORADO;NOVA_CACHOEIRNHA
2231417;43;430310;UBS_DECIO_MARTINS_COSTA;DECIO_MARTINS_COSTA;VILA_EUNICE
2231425;43;430310;CENTRO_DE_SAUDE_DO_IDOSO;AVENIDA_FLORES_DA_CUNHA;CENTRO
2231549;43;430310;UBS_ODIL_SILVA_DE_OLIVEIRA_DILO;RUA_PARANAGUA;FATIMA
2231557;43;430390;UNIDADE_PROG_SAUDE_DA_FAM_PORTO_BLOS_CAMPO_BOM;DOS_MUNICIPIOS;PORTO_BLOS
3968944;42;420730;UNIDADE_SAUDE_DA_FAMILIA_DA_LIMPA;RUA_SAO_JOSE;NOVA_BRASILIA
2231735;43;431247;UNIDADE_MUNICIPAL_DE_SAUDE_MORRO_REUTER;RUA_ANITA_GARIBALDI;CENTRO
2231565;43;430060;UBS_SANTA_CLARA_ALVORADA;RUA_NORUEGA;SANTA_CLARA
2232219;43;430130;UNIDADE_BASICA_DE_SAUDE_ZONA_SUL;RUA_FELISBINO_DA_SILVA_SOARES;PROMORAR
2232227;43;430130;UNIDADE_BASICA_DE_SAUDE_ZONA_LESTE;AV_MARIA_PEREIRA_DAS_NEVES;SAO_JOSE
2232235;43;430130;UNIDADE_BASICA_DE_SAUDE_ZONA_NORTE;AVENIDA_DA_SAUDADE;BRANCO_ARAUJO
2232251;43;430130;CENTRO_DE_SAUDE_DE_ARROIO_GRANDE;RUA_MARECHAL_FLORIANO;CENTRO
2232294;43;430107;CENTRO_DE_SAUDE_ARROIO_DO_PADRE;AVENIDA_DEZESSETE_DE_ABRIL;CENTRO
2232383;43;430710;UNIDADE_BASICA_DO_BASILIO;VILA_BASILIO;BASILIO
2232405;43;430710;CENTRO_MUNICIPAL_DE_SAUDE;RUA_15_DE_NOVEMBRO;CENTRO
2232413;43;431460;ESF_VIRGINIA_PORTO_CANCELAO;VILA_DO_CANCELAO;CANCELAO
2233037;43;431880;ESF_BARRINHA_SAO_LOURENCO_DO_SUL;RUA_BORGES_DE_MEDEIROS;BARRINHA
2233045;43;431880;ESF_SANTA_TEREZA_SAO_LOURENCO_DO_SUL;SANTA_TEREZA;3_DISTRITO
2233053;43;431880;ESF_HARMONIA_SAO_LOURENCO_DO_SUL;HARMONIA;4_DISTRITO
2233088;43;431880;ESF_COQUEIRO_SAO_LOURENCO_DO_SUL;COQUEIRO;5_DISTRITO
2233096;43;431880;ESF_BOA_VISTA_SAO_LOURENCO_DO_SUL;BOA_VISTA;6_DISTRITO
2233126;43;431880;ESF_NAVEGANTES_SAO_LOURENCO_DO_SUL;AV_PROF_IZOLINA_PASSOS;NAVEGANTES
2203790;31;316245;UBSI_ALDEIA_TENDA;RANCHARIA;ZONA_RURAL
2233169;43;431880;ESF_CANTA_GALO_SAO_LOURENCO_DO_SUL;CANTA_GALO;7_DISTRITO
2205017;31;316280;PSF_BAGUARI;PRACA_SAO_GERALDO;BAGUARI
2233266;43;432232;ESF_SAO_JOSE_TURUCU;COLONIA_SAO_JOSE;INTERIOR
2233274;43;431420;CENTRO_DE_SAUDE_JOSE_PEDRO_DE_ALMEIDA_LEITE;AVENIDA_TIRADENTES;BRASILIA
2233541;43;430690;ESF_MARIANO_DA_ROCHA;RUA_NESTOR_MOURA_JARDIN;COHAB
2233592;43;430280;PSF_4_JARDIM_DO_EDEM;RUA_ARTIDOR_ARAUJO;VILA_HENRIQUES
2233606;43;431339;POSTO_DE_SAUDE_DA_SEDE_NOVO_CABRAIS;AV_VINTE_E_OITO_DE_DEZEMBRO;CENTRO
2233614;43;431339;POSTO_DE_SAUDE_DO_CORTADO;CORTADO;INTERIOR
2233665;43;430975;UNIDADE_SANITARIA_DE_IBARAMA;RUA_JOAO_SEBEN;CENTRO
2233738;43;430690;ESF_LAVA_PES;AVENIDA_RIO_BRANCO;CENTRO
2233770;43;430513;PSF_1_US_CENTRO_CERRO_BRANCO;AVENIDA_DOZE_DE_MAIO;CENTRO
2233851;43;430120;POSTO_DE_SAUDE_SEDE_PACS;REINOLDO_SCHMIDT;CENTRO
2233908;43;430690;ESF_ALTO_ALEGRE;AVN_OLEGARIO_MOREIRA;ALTO_ALEGRE
2233932;43;430280;PSF_1_LEONCIO_VALERIO_SILVEIRA;RUA_ROMANA_CECCIN;PROMORAR
2233940;43;430280;PSF_2_SANTA_RITA;AVN_BARAO_DO_CERRO_FORMOSO;SANTA_RITA
2234017;43;430781;UNIDADE_BASICA_DE_SAUDE_RINCAO_DA_ESTRELA;RINCAO_DA_ESTRELA;INTERIOR
2233703;43;432026;POSTO_AVANCADO_BELA_VISTA;BELA_VISTA;INTERIOR
2234106;43;430280;PSF_5_VILA_SUL;RUA_LUIS_COELHO_LEAL;SUL
2234122;43;430280;PSF_3_BAIRRO_FLORESTA;RUA_JOAO_FARIAS_DE_LIMA;FLORESTA
2234297;43;430435;CENTRO_DE_SAUDE_DARIO_LASSANCE_CANDIOTA;ACASSIO_DAS_NEVES;DARIO_LASSANCE
2234335;43;431402;UNIDADE_DE_SAUDE_SEDE;AVENIDA_AFONSO_PENA;CENTRO
2234300;43;430660;POSTO_CENTRAL_DOM_PEDRITO;RUA_CORONEL_URBANO_DAS_CHAGAS;CENTRO
2234564;43;431370;ESF_IX_E_X_FUNHPAM;RUA_NASSIB_NASSIF;WESTPHALEN
2234653;43;431349;POSTO_DE_SAUDE_NOVO_BARREIRO;RUA_PRIMEIRO_DE_MAIO;CENTRO
2234718;43;430912;UNIDADE_BASICA_DE_SAUDE_DE_GRAMADO_DOS_LOUREIROS;AV_JOSE_PEDRO_LOUREIRO_DE_MELLO;CENTRO
2234726;43;431642;ESF_I_SAGRADA_FAMILIA_SEDE;RUA_VINTE_DE_MARCO;CENTRO
2234742;43;431642;POSTO_DE_SAUDE_LINHA_ARDENGHI_INTERIOR;LINHA_ARDENGHI;INTERIOR
2234750;43;432185;AMBULATORIO_MUNICIPAL_TRES_PALMEIRAS;RUA_FERNANDO_FERRARI;CENTRO
2234831;43;430590;POSTO_DE_SAUDE_DE_CEL_BICACO;RUA_FRANCISCO_GOBBI;CENTRO
2234920;43;431620;POSTO_DE_SAUDE_RONDINHA;AV_SARANDI;CENTRO
2234947;43;431370;ESF_IV_CENTRO_SOCIAL_URBANO;REPUBLICA;VILA_FATIMA
2234998;43;431370;ESF_VI_WESTPHALEN;BRASILICIO_TAPIA;WESTPHALEN
2235005;43;431370;ESF_II_LUTZ;RUA_LUTZ_FELIX;VILA_LUTZ
2235013;43;431370;ESF_VII_AMARAL;RUA_HILDEBRANDO_WESTPHALEN;VILA_AMARAL
2235021;43;431370;ESF_I_VISTA_ALEGRE;RUA_DARI_KURTZ;VISTA_ALEGRE
2235056;43;431370;ESF_VIII_RURAL;LINHA_SANTA_ROSA;INTERIOR
2235129;43;430260;CENTRO_MUNICIPAL_DE_SAUDE;RUA_ITAJURA;CENTRO
2235226;43;430195;POSTO_DE_SAUDE_BARRA_FUNDA;RUA_NAVEGANTES;CENTRO
2235889;43;431570;UNIDADE_DE_SAUDE_HIGINO_LEITAO_ESF;RUA_LUCIANO_PANATIERE;HIGINO_LEITAO
2235234;43;431295;UNIDADE_BASICA_DE_SAUDE_DE_NOVA_BOA_VISTA;AVENIDA_DOS_IMIGRANTES;CENTRO
2235269;43;430515;POSTO_DE_SAUDE_CERRO_GRANDE;RUA_AMERICA;CENTRO
2235293;43;431936;UNIDADE_BASICA_DE_SAUDE_SAO_PEDRO_DAS_MISSOES;RUA_20_DE_SETEMBRO;CENTRO
2235501;43;430440;UNIDADE_SANITARIA_CANELINHA;RUA_ADALBERTO_WORTMANN;CANELINHA
2235544;43;430440;UNIDADE_SANITARIA_SANTA_MARTA;RUA_PRIMEIRO_DE_JANEIRO;VILA_SANTA_MARTA
2235617;43;431395;PROGRAMA_SAUDE_DA_FAMILIA_VILA_NOVA;ALMIRANTE_BARROSO;VILA_NOVA
2235633;43;431395;ESF_MONTE_CASTELO;RODOVIA_BR_471_KM_15;MONTE_CASTELO
2235684;43;431407;POSTO_DE_SAUDE;AVENIDA_ALBERTO_JACOBSES;CENTRO
2235692;43;432253;POSTO_DE_SAUDE_TROMBUDO;RUA_AUGUSTO_EMMEL;CENTRO
2235722;43;432067;POSTO_DE_SAUDE_DE_SINIMBU;RUA_GEN_FLORES_DA_CUNHA;CENTRO
2235730;43;432067;POSTO_DE_SAUDE_DE_PINHAL;LINHA_PINHAL_SANTO_ANTONIO;INTERIOR
2235870;43;431570;UNIDADE_DE_SAUDE_CENTRAL;RUA_ADOLFO_PRITSCH;GUERINO
2235919;43;430420;PAM_DE_CANDELARIA;RUA_25_DE_AGOSTO;CENTRO
2235927;43;430420;UNIDADE_BASICA_DE_SAUDE_IRENE_DA_SILVA_OLIVEIRA;RUA_BOTUCARAI;EWALDO_PRASS
2235935;43;430420;POSTO_DE_SAUDE_DE_CANDELARIA;AVENIDA_MARECHAL_DEODORO;CENTRO
2235943;43;432260;UBS_CENTRAL;VISCONDE_DO_RIO_BRANCO;CENTRO
2236079;43;432260;UBS_GRESSLER;RUA_ARMANDO_RUSCHEL;VILA_GRESSLER
2236257;43;431570;UNIDADE_DE_SAUDE_RAMIZ_GALVAO;AV_PRADO_LIMA;RAMIZ_GALVAO
2236303;43;432260;CADI_CENTRO_DE_ATENDIMENTO_DE_DOENCAS_INFECCIOSAS;PRIMEIRO_DE_MARCO;CENTRO
2236400;43;431407;CENTRO_DE_SAUDE;AVENIDA_ALBERTO_JACOBSEN;CENTRO
2236494;43;430225;POSTO_DE_SAUDE_DA_SEDE;RUA_EMANCIPACAO;CENTRO
2098636;31;310560;UBS_NOSSA_SENHORA_DO_CARMO;RUA_JOAO_BATISTA_CANTARUTTI;BAIRRO_DO_CARMO
2236877;43;430235;POSTO_DE_SAUDE_SANTA_TERESINHA;DULCE_LUFT;CENTRO
2098644;31;310560;UBS_PADRE_BRITO;RUA_EMILIA_AUGUSTA_DE_OLIVEIRA;PADRE_BRITO
2236575;43;430210;ESPACO_DE_SAUDE_DO_IDOSO;RUA_GIOVANI_GIRARDI;PROGRESSO
2098652;31;310560;UBS_PINHEIRO_GROSSO;RUA_SAO_VICENTE_DE_PAULO;PINHEIRO_GROSSO
2236788;43;432250;ESF_IMPERIAL;NABOR_MOURA_DE_AZEVEDO;FRANCIOSI
2236796;43;432250;CENTRO_DE_SAUDE;RUA_JULIO_DE_CASTILHOS;CENTRO
2236818;43;432250;ESF_BORGES;RUA_RUI_BARBOSA;BORGES
2236826;43;432250;CENTRO_MEDICO_MUNICIPAL;BORGES_DE_MEDEIROS;CENTRO
2236834;43;432250;UBS_SOBOPA;RUA_MARECHAL_DUTRA;PETROPOLIS
2236850;43;432250;ESF_COHAB;RUA_VITORIA_QUINTELLA_LY;COHAB
2236869;43;430235;POSTO_DE_SAUDE_BELA_VISTA;SAO_LUIS;BELA_VISTA
2236885;43;430235;ESF_SEDE;GUILHERME_WINTER;CENTRO
2236907;43;430480;CENTRO_DE_SAUDE;RUA_RUI_BARBOSA;CENTRO
2236915;43;430480;UBS_ARCOVERDE;RUA_LUIZA_GIACOMELLI;2_DISTRITO
2236974;43;430645;UNIDADE_BASICA_DE_SAUDE_DE_DOIS_LAJEADOS;RUA_ANTONIO_COVER;CENTRO
2236990;43;430593;POSTO_DE_SAUDE_MUNICIPAL;RUA_IRMA_ANSELMA;CENTRO
2237040;43;430810;UNIDADE_DE_SAUDE_DA_FAMILIA_VI_BEM_VIVER;AV_MAURICIO_CARDOSO;CENTRO
2237059;43;430810;UNIDADE_DE_SAUDE_DA_FAMILIA_I_PIONEIRO;ESTRADA_SAO_ROQUE;SAO_ROQUE
2237083;43;430860;POSTO_DE_SAUDE_CENTRAL;RUA_RAUL_CISILOTTO;CENTRO
2237113;43;431490;UNIDADE_DE_SAUDE_ILHA_DA_PINTADA;AVENIDA_PRESIDENTE_VARGAS;ILHA_DA_PINTADA
2237210;43;431490;UNIDADE_DE_SAUDE_TIMBAUVA;RUA_SEBASTIAO_DO_NASCIMENTO;MARIO_QUINTANA
2237288;43;431490;UNIDADE_DE_SAUDE_APARICIO_BORGES;RUA_SAO_MIGUEL;CEL_APARICIO_BORGES
2237318;43;431490;UNIDADE_DE_SAUDE_CRISTAL;RUA_CRUZEIRO_DO_SUL;SANTA_TERESA
2237326;43;431490;UNIDADE_DE_SAUDE_CRUZEIRO_DO_SUL;RUA_DONA_MALVINA_ACESSO_A;SANTA_TERESA
2237342;43;431490;UNIDADE_DE_SAUDE_MAPA;R_JAIME_ROLEMBERG_DE_LIMA;LOMBA_DO_PINHEIRO
2237350;43;431490;UNIDADE_DE_SAUDE_RECREIO_DA_DIVISA;ESTRADA_JOAO_DE_OLIVEIRA_REMIAO;LOMBA_DO_PINHEIRO
2237369;43;431490;UNIDADE_DE_SAUDE_BANANEIRAS;AV_CEL_APARICIO_BORGES;CORONEL_APARICIO_BOR
2237377;43;431490;UNIDADE_DE_SAUDE_SAO_JOSE;R_SANTOS_FERREIRA;SAO_JOSE
2237458;43;431490;UNIDADE_DE_SAUDE_HERDEIROS;RUA_ALFREDO_TORRES_DE_VASCONCELLOS;AGRONOMIA
2237482;43;431490;UNIDADE_DE_SAUDE_PITORESCA;RUA_PITORESCA;JD_BENTO_GONCALVES
2237512;43;431490;UNIDADE_DE_SAUDE_OSMAR_FREITAS;RUA_JORGE_SIMON;SANTA_TERESA
3835332;29;290850;UNIDADE_DE_SAUDE_DA_FAMILIA_DA_PORONGA;PORONGA;BESSA
2237733;43;431490;UNIDADE_DE_SAUDE_TIJUCA;RUA_REVERENDO_DANIEL_BETTS;MORRO_SANTANA
2237792;43;431490;CLINICA_DA_FAMILIA_MORRO_SANTANA;RUA_MARIETA_MENNA_BARRETO;PROTASIO_ALVES
2237903;43;431490;UNIDADE_DE_SAUDE_GRACILIANO_RAMOS;RUA_A;CASCATA
2237911;43;431490;UNIDADE_DE_SAUDE_SAFIRA_NOVA;RUA_ALBERTO_GALIA;MARIO_QUINTANA
2237946;43;431490;UNIDADE_DE_SAUDE_JARDIM_CARVALHO;RUA_DOIS;JARDIM_CARVALHO
2237989;43;430860;UNIDADE_BASICA_DE_SAUDE_CHACARAS;RUA_QUINZE_DE_NOVEMBRO;VALE_DOS_PINHEIROS
2237997;43;430860;CENTRO_DE_SAUDE_SAO_FRANCISCO;RUA_MARECHAL_DUTRA;SAO_FRANCISCO
2238012;43;430910;POSTO_DE_SAUDE_DO_CENTRO;RUA_ERNESTO_VOLK;CENTRO
2238020;43;430910;POSTO_DE_SAUDE_PIRATINI;RUA_CORTE_REAL;PIRATINI
2238039;43;430910;POSTO_DE_SAUDE_JARDIM;RUA_OLAVO_BARRETO_ROSA;JARDIM
